County,FacilityName,ReportingDate,confirmed_cases,deaths,CFR,outbreaks,facilities,NewConfirmedCases,NewDeaths,NewOutbreaks,DaysDiff
Adams,Adams Pointe Senior Living,2020-07-31,4,0,0.0,1,1,,,,
Adams,Adams Pointe Senior Living,2020-08-21,4,0,0.0,1,1,0.0,0.0,0.0,21 days 00:00:00.000000000
Adams,Adams Pointe Senior Living,2020-08-28,4,0,0.0,1,1,0.0,0.0,0.0,7 days 00:00:00.000000000
Adams,Adams Pointe Senior Living,2020-09-04,4,0,0.0,1,1,0.0,0.0,0.0,7 days 00:00:00.000000000
Adams,Adams Pointe Senior Living,2020-09-11,4,0,0.0,1,1,0.0,0.0,0.0,7 days 00:00:00.000000000
Adams,Adams Pointe Senior Living,2020-09-18,4,0,0.0,1,1,0.0,0.0,0.0,7 days 00:00:00.000000000
Adams,Adams Pointe Senior Living,2020-09-25,4,0,0.0,1,1,0.0,0.0,0.0,7 days 00:00:00.000000000
Adams,Adams Pointe Senior Living,2020-10-02,4,0,0.0,1,1,0.0,0.0,0.0,7 days 00:00:00.000000000
Adams,Adams Pointe Senior Living,2020-10-09,4,0,0.0,1,1,0.0,0.0,0.0,7 days 00:00:00.000000000
Adams,Adams Pointe Senior Living,2020-10-16,4,0,0.0,1,1,0.0,0.0,0.0,7 days 00:00:00.000000000
Adams,Adams Pointe Senior Living,2020-10-23,4,0,0.0,1,1,0.0,0.0,0.0,7 days 00:00:00.000000000
Adams,Adams Pointe Senior Living,2020-10-30,4,0,0.0,1,1,0.0,0.0,0.0,7 days 00:00:00.000000000
Adams,Adams Pointe Senior Living,2020-11-06,4,0,0.0,1,1,0.0,0.0,0.0,7 days 00:00:00.000000000
Adams,Bradford Villa,2020-08-14,7,0,0.0,1,1,,,,
Adams,Bradford Villa,2020-08-21,7,1,0.14285714285714285,1,1,0.0,1.0,0.0,7 days 00:00:00.000000000
Adams,Bradford Villa,2020-08-28,7,1,0.14285714285714285,1,1,0.0,0.0,0.0,7 days 00:00:00.000000000
Adams,Bradford Villa,2020-09-04,8,1,0.125,1,1,1.0,0.0,0.0,7 days 00:00:00.000000000
Adams,Bradford Villa,2020-09-11,8,1,0.125,1,1,0.0,0.0,0.0,7 days 00:00:00.000000000
Adams,Bradford Villa,2020-09-18,8,1,0.125,1,1,0.0,0.0,0.0,7 days 00:00:00.000000000
Adams,Bradford Villa,2020-09-25,8,1,0.125,1,1,0.0,0.0,0.0,7 days 00:00:00.000000000
Adams,Bradford Villa,2020-10-02,8,1,0.125,1,1,0.0,0.0,0.0,7 days 00:00:00.000000000
Adams,Bradford Villa,2020-10-09,8,1,0.125,1,1,0.0,0.0,0.0,7 days 00:00:00.000000000
Adams,Bradford Villa,2020-10-16,8,1,0.125,1,1,0.0,0.0,0.0,7 days 00:00:00.000000000
Adams,Bradford Villa,2020-10-23,8,1,0.125,1,1,0.0,0.0,0.0,7 days 00:00:00.000000000
Adams,Bradford Villa,2020-10-30,8,1,0.125,1,1,0.0,0.0,0.0,7 days 00:00:00.000000000
Adams,Bradford Villa,2020-11-06,8,1,0.125,1,1,0.0,0.0,0.0,7 days 00:00:00.000000000
Adams,Cedarhurst,2020-10-23,7,0,0.0,1,1,,,,
Adams,Cedarhurst,2020-10-30,7,0,0.0,1,1,0.0,0.0,0.0,7 days 00:00:00.000000000
Adams,Cedarhurst,2020-11-06,14,0,0.0,1,1,7.0,0.0,0.0,7 days 00:00:00.000000000
Adams,Chaddock,2020-07-10,3,0,0.0,1,1,,,,
Adams,Chaddock,2020-10-16,3,0,0.0,1,1,0.0,0.0,0.0,98 days 00:00:00.000000000
Adams,Chaddock,2020-10-23,3,0,0.0,1,1,0.0,0.0,0.0,7 days 00:00:00.000000000
Adams,Chaddock,2020-10-30,3,0,0.0,1,1,0.0,0.0,0.0,7 days 00:00:00.000000000
Adams,Chaddock,2020-11-06,3,0,0.0,1,1,0.0,0.0,0.0,7 days 00:00:00.000000000
Adams,Golden Good Shepperd Home,2020-09-18,5,0,0.0,1,1,,,,
Adams,Golden Good Shepperd Home,2020-09-25,15,0,0.0,1,1,10.0,0.0,0.0,7 days 00:00:00.000000000
Adams,Golden Good Shepperd Home,2020-10-02,34,0,0.0,1,1,19.0,0.0,0.0,7 days 00:00:00.000000000
Adams,Golden Good Shepperd Home,2020-10-09,44,0,0.0,1,1,10.0,0.0,0.0,7 days 00:00:00.000000000
Adams,Golden Good Shepperd Home,2020-10-16,48,2,0.04166666666666666,1,1,4.0,2.0,0.0,7 days 00:00:00.000000000
Adams,Golden Good Shepperd Home,2020-10-23,51,4,0.0784313725490196,1,1,3.0,2.0,0.0,7 days 00:00:00.000000000
Adams,Golden Good Shepperd Home,2020-10-30,52,7,0.1346153846153846,1,1,1.0,3.0,0.0,7 days 00:00:00.000000000
Adams,Golden Good Shepperd Home,2020-11-06,52,8,0.15384615384615385,1,1,0.0,1.0,0.0,7 days 00:00:00.000000000
Adams,Good Samaritan Home,2020-08-07,2,0,0.0,1,1,,,,
Adams,Good Samaritan Home,2020-08-14,2,0,0.0,1,1,0.0,0.0,0.0,7 days 00:00:00.000000000
Adams,Good Samaritan Home,2020-08-21,3,0,0.0,1,1,1.0,0.0,0.0,7 days 00:00:00.000000000
Adams,Good Samaritan Home,2020-08-28,3,0,0.0,1,1,0.0,0.0,0.0,7 days 00:00:00.000000000
Adams,Good Samaritan Home,2020-09-04,4,0,0.0,1,1,1.0,0.0,0.0,7 days 00:00:00.000000000
Adams,Good Samaritan Home,2020-09-11,4,1,0.25,1,1,0.0,1.0,0.0,7 days 00:00:00.000000000
Adams,Good Samaritan Home,2020-09-18,5,1,0.2,1,1,1.0,0.0,0.0,7 days 00:00:00.000000000
Adams,Good Samaritan Home,2020-09-25,7,1,0.14285714285714285,1,1,2.0,0.0,0.0,7 days 00:00:00.000000000
Adams,Good Samaritan Home,2020-10-02,7,0,0.0,1,1,0.0,-1.0,0.0,7 days 00:00:00.000000000
Adams,Good Samaritan Home,2020-10-09,8,1,0.125,1,1,1.0,1.0,0.0,7 days 00:00:00.000000000
Adams,Good Samaritan Home,2020-10-16,9,1,0.1111111111111111,1,1,1.0,0.0,0.0,7 days 00:00:00.000000000
Adams,Good Samaritan Home,2020-10-23,10,1,0.1,1,1,1.0,0.0,0.0,7 days 00:00:00.000000000
Adams,Good Samaritan Home,2020-10-30,10,1,0.1,1,1,0.0,0.0,0.0,7 days 00:00:00.000000000
Adams,Good Samaritan Home,2020-11-06,13,1,0.07692307692307693,1,1,3.0,0.0,0.0,7 days 00:00:00.000000000
Adams,Illinois Veterans Home,2020-07-10,3,0,0.0,1,1,,,,
Adams,Illinois Veterans Home,2020-07-17,9,0,0.0,1,1,6.0,0.0,0.0,7 days 00:00:00.000000000
Adams,Illinois Veterans Home,2020-07-24,17,0,0.0,1,1,8.0,0.0,0.0,7 days 00:00:00.000000000
Adams,Illinois Veterans Home,2020-07-31,17,0,0.0,1,1,0.0,0.0,0.0,7 days 00:00:00.000000000
Adams,Illinois Veterans Home,2020-08-07,18,0,0.0,1,1,1.0,0.0,0.0,7 days 00:00:00.000000000
Adams,Illinois Veterans Home,2020-08-14,22,1,0.045454545454545456,1,1,4.0,1.0,0.0,7 days 00:00:00.000000000
Adams,Illinois Veterans Home,2020-08-21,29,1,0.03448275862068965,1,1,7.0,0.0,0.0,7 days 00:00:00.000000000
Adams,Illinois Veterans Home,2020-08-28,38,1,0.02631578947368421,1,1,9.0,0.0,0.0,7 days 00:00:00.000000000
Adams,Illinois Veterans Home,2020-09-04,40,1,0.025,1,1,2.0,0.0,0.0,7 days 00:00:00.000000000
Adams,Illinois Veterans Home,2020-09-11,40,2,0.05,1,1,0.0,1.0,0.0,7 days 00:00:00.000000000
Adams,Illinois Veterans Home,2020-09-18,40,2,0.05,1,1,0.0,0.0,0.0,7 days 00:00:00.000000000
Adams,Illinois Veterans Home,2020-09-25,45,2,0.04444444444444445,1,1,5.0,0.0,0.0,7 days 00:00:00.000000000
Adams,Illinois Veterans Home,2020-10-02,45,2,0.04444444444444445,1,1,0.0,0.0,0.0,7 days 00:00:00.000000000
Adams,Illinois Veterans Home,2020-10-09,45,2,0.04444444444444445,1,1,0.0,0.0,0.0,7 days 00:00:00.000000000
Adams,Illinois Veterans Home,2020-10-16,45,2,0.04444444444444445,1,1,0.0,0.0,0.0,7 days 00:00:00.000000000
Adams,Illinois Veterans Home,2020-10-23,45,2,0.04444444444444445,1,1,0.0,0.0,0.0,7 days 00:00:00.000000000
Adams,Illinois Veterans Home,2020-10-30,45,2,0.04444444444444445,1,1,0.0,0.0,0.0,7 days 00:00:00.000000000
Adams,Illinois Veterans Home,2020-11-06,45,2,0.04444444444444445,1,1,0.0,0.0,0.0,7 days 00:00:00.000000000
Adams,Senior Center,2020-07-24,2,0,0.0,1,1,,,,
Adams,Senior Center,2020-08-07,4,2,0.5,1,1,2.0,2.0,0.0,14 days 00:00:00.000000000
Adams,Senior Center,2020-08-14,4,2,0.5,1,1,0.0,0.0,0.0,7 days 00:00:00.000000000
Adams,Senior Center,2020-08-21,4,2,0.5,1,1,0.0,0.0,0.0,7 days 00:00:00.000000000
Adams,Senior Center,2020-08-28,4,2,0.5,1,1,0.0,0.0,0.0,7 days 00:00:00.000000000
Adams,Senior Center,2020-09-04,4,2,0.5,1,1,0.0,0.0,0.0,7 days 00:00:00.000000000
Adams,Senior Center,2020-09-11,4,2,0.5,1,1,0.0,0.0,0.0,7 days 00:00:00.000000000
Adams,Senior Center,2020-09-18,4,2,0.5,1,1,0.0,0.0,0.0,7 days 00:00:00.000000000
Adams,Senior Center,2020-09-25,4,2,0.5,1,1,0.0,0.0,0.0,7 days 00:00:00.000000000
Adams,Senior Center,2020-10-02,4,2,0.5,1,1,0.0,0.0,0.0,7 days 00:00:00.000000000
Adams,Senior Center,2020-10-09,4,2,0.5,1,1,0.0,0.0,0.0,7 days 00:00:00.000000000
Adams,Senior Center,2020-10-16,4,2,0.5,1,1,0.0,0.0,0.0,7 days 00:00:00.000000000
Adams,Senior Center,2020-10-23,4,2,0.5,1,1,0.0,0.0,0.0,7 days 00:00:00.000000000
Adams,Senior Center,2020-10-30,4,2,0.5,1,1,0.0,0.0,0.0,7 days 00:00:00.000000000
Adams,Senior Center,2020-11-06,4,2,0.5,1,1,0.0,0.0,0.0,7 days 00:00:00.000000000
Adams,St Vincents Nursing Home,2020-10-16,9,0,0.0,1,1,,,,
Adams,St Vincents Nursing Home,2020-10-23,18,0,0.0,1,1,9.0,0.0,0.0,7 days 00:00:00.000000000
Adams,St Vincents Nursing Home,2020-10-30,18,0,0.0,1,1,0.0,0.0,0.0,7 days 00:00:00.000000000
Adams,St Vincents Nursing Home,2020-11-06,33,3,0.09090909090909093,1,1,15.0,3.0,0.0,7 days 00:00:00.000000000
Adams,Sunset Home,2020-10-16,4,0,0.0,1,1,,,,
Adams,Sunset Home,2020-10-23,9,0,0.0,1,1,5.0,0.0,0.0,7 days 00:00:00.000000000
Adams,Sunset Home,2020-10-30,9,0,0.0,1,1,0.0,0.0,0.0,7 days 00:00:00.000000000
Adams,Sunset Home,2020-11-06,9,0,0.0,1,1,0.0,0.0,0.0,7 days 00:00:00.000000000
Bond,Cedarhurst of Greenville,2020-09-11,11,0,0.0,1,1,,,,
Bond,Cedarhurst of Greenville,2020-09-18,11,0,0.0,1,1,0.0,0.0,0.0,7 days 00:00:00.000000000
Bond,Cedarhurst of Greenville,2020-09-25,19,0,0.0,1,1,8.0,0.0,0.0,7 days 00:00:00.000000000
Bond,Cedarhurst of Greenville,2020-10-02,19,2,0.10526315789473684,1,1,0.0,2.0,0.0,7 days 00:00:00.000000000
Bond,Cedarhurst of Greenville,2020-10-09,19,3,0.15789473684210525,1,1,0.0,1.0,0.0,7 days 00:00:00.000000000
Bond,Cedarhurst of Greenville,2020-10-16,19,3,0.15789473684210525,1,1,0.0,0.0,0.0,7 days 00:00:00.000000000
Bond,Cedarhurst of Greenville,2020-10-23,19,3,0.15789473684210525,1,1,0.0,0.0,0.0,7 days 00:00:00.000000000
Bond,Cedarhurst of Greenville,2020-10-30,19,3,0.15789473684210525,1,1,0.0,0.0,0.0,7 days 00:00:00.000000000
Bond,Cedarhurst of Greenville,2020-11-06,20,3,0.15,1,1,1.0,0.0,0.0,7 days 00:00:00.000000000
Bond,Greenville Nursing & Rehab,2020-07-10,3,0,0.0,1,1,,,,
Bond,Greenville Nursing & Rehab,2020-07-17,3,0,0.0,1,1,0.0,0.0,0.0,7 days 00:00:00.000000000
Bond,Greenville Nursing & Rehab,2020-07-31,4,0,0.0,1,1,1.0,0.0,0.0,14 days 00:00:00.000000000
Bond,Greenville Nursing & Rehab,2020-08-07,4,0,0.0,1,1,0.0,0.0,0.0,7 days 00:00:00.000000000
Bond,Greenville Nursing & Rehab,2020-08-14,4,0,0.0,1,1,0.0,0.0,0.0,7 days 00:00:00.000000000
Bond,Greenville Nursing & Rehab,2020-08-21,4,0,0.0,1,1,0.0,0.0,0.0,7 days 00:00:00.000000000
Bond,Greenville Nursing & Rehab,2020-08-28,5,0,0.0,1,1,1.0,0.0,0.0,7 days 00:00:00.000000000
Bond,Greenville Nursing & Rehab,2020-09-04,5,0,0.0,1,1,0.0,0.0,0.0,7 days 00:00:00.000000000
Bond,Greenville Nursing & Rehab,2020-09-11,5,0,0.0,1,1,0.0,0.0,0.0,7 days 00:00:00.000000000
Bond,Greenville Nursing & Rehab,2020-09-18,6,0,0.0,1,1,1.0,0.0,0.0,7 days 00:00:00.000000000
Bond,Greenville Nursing & Rehab,2020-09-25,10,0,0.0,1,1,4.0,0.0,0.0,7 days 00:00:00.000000000
Bond,Greenville Nursing & Rehab,2020-10-02,13,0,0.0,1,1,3.0,0.0,0.0,7 days 00:00:00.000000000
Bond,Greenville Nursing & Rehab,2020-10-09,21,1,0.047619047619047616,1,1,8.0,1.0,0.0,7 days 00:00:00.000000000
Bond,Greenville Nursing & Rehab,2020-10-16,21,1,0.047619047619047616,1,1,0.0,0.0,0.0,7 days 00:00:00.000000000
Bond,Greenville Nursing & Rehab,2020-10-23,21,1,0.047619047619047616,1,1,0.0,0.0,0.0,7 days 00:00:00.000000000
Bond,Greenville Nursing & Rehab,2020-10-30,21,1,0.047619047619047616,1,1,0.0,0.0,0.0,7 days 00:00:00.000000000
Bond,Greenville Nursing & Rehab,2020-11-06,21,1,0.047619047619047616,1,1,0.0,0.0,0.0,7 days 00:00:00.000000000
Boone,Heritage of Woods,2020-10-23,5,1,0.2,1,1,,,,
Boone,Heritage of Woods,2020-10-30,5,1,0.2,1,1,0.0,0.0,0.0,7 days 00:00:00.000000000
Boone,Heritage of Woods,2020-11-06,5,1,0.2,1,1,0.0,0.0,0.0,7 days 00:00:00.000000000
Boone,Maple Crest Care Center,2020-10-30,5,0,0.0,1,1,,,,
Boone,Maple Crest Care Center,2020-11-06,6,0,0.0,1,1,1.0,0.0,0.0,7 days 00:00:00.000000000
Boone,Park Place of Belvidere,2020-05-29,5,0,0.0,1,1,,,,
Boone,Park Place of Belvidere,2020-06-05,5,0,0.0,1,1,0.0,0.0,0.0,7 days 00:00:00.000000000
Boone,Park Place of Belvidere,2020-06-12,6,0,0.0,1,1,1.0,0.0,0.0,7 days 00:00:00.000000000
Boone,Park Place of Belvidere,2020-06-19,6,0,0.0,1,1,0.0,0.0,0.0,7 days 00:00:00.000000000
Boone,Park Place of Belvidere,2020-06-26,6,0,0.0,1,1,0.0,0.0,0.0,7 days 00:00:00.000000000
Boone,Park Place of Belvidere,2020-07-03,6,0,0.0,1,1,0.0,0.0,0.0,7 days 00:00:00.000000000
Boone,Park Place of Belvidere,2020-07-10,6,0,0.0,1,1,0.0,0.0,0.0,7 days 00:00:00.000000000
Boone,Park Place of Belvidere,2020-07-17,6,0,0.0,1,1,0.0,0.0,0.0,7 days 00:00:00.000000000
Boone,Park Place of Belvidere,2020-07-24,6,0,0.0,1,1,0.0,0.0,0.0,7 days 00:00:00.000000000
Boone,Park Place of Belvidere,2020-07-31,6,0,0.0,1,1,0.0,0.0,0.0,7 days 00:00:00.000000000
Boone,Park Place of Belvidere,2020-08-07,6,0,0.0,1,1,0.0,0.0,0.0,7 days 00:00:00.000000000
Boone,Park Place of Belvidere,2020-08-14,6,0,0.0,1,1,0.0,0.0,0.0,7 days 00:00:00.000000000
Boone,Park Place of Belvidere,2020-08-21,6,0,0.0,1,1,0.0,0.0,0.0,7 days 00:00:00.000000000
Boone,Park Place of Belvidere,2020-08-28,6,0,0.0,1,1,0.0,0.0,0.0,7 days 00:00:00.000000000
Boone,Park Place of Belvidere,2020-09-04,6,0,0.0,1,1,0.0,0.0,0.0,7 days 00:00:00.000000000
Boone,Park Place of Belvidere,2020-09-11,6,0,0.0,1,1,0.0,0.0,0.0,7 days 00:00:00.000000000
Boone,Park Place of Belvidere,2020-09-18,6,0,0.0,1,1,0.0,0.0,0.0,7 days 00:00:00.000000000
Boone,Park Place of Belvidere,2020-09-25,6,0,0.0,1,1,0.0,0.0,0.0,7 days 00:00:00.000000000
Boone,Park Place of Belvidere,2020-10-02,6,0,0.0,1,1,0.0,0.0,0.0,7 days 00:00:00.000000000
Boone,Park Place of Belvidere,2020-10-09,6,0,0.0,1,1,0.0,0.0,0.0,7 days 00:00:00.000000000
Boone,Park Place of Belvidere,2020-10-16,6,0,0.0,1,1,0.0,0.0,0.0,7 days 00:00:00.000000000
Boone,Park Place of Belvidere,2020-10-23,6,0,0.0,1,1,0.0,0.0,0.0,7 days 00:00:00.000000000
Boone,Park Place of Belvidere,2020-10-30,6,0,0.0,1,1,0.0,0.0,0.0,7 days 00:00:00.000000000
Boone,Park Place of Belvidere,2020-11-06,6,0,0.0,1,1,0.0,0.0,0.0,7 days 00:00:00.000000000
Boone,Symphony Northwoods,2020-05-29,84,11,0.13095238095238096,1,1,,,,
Boone,Symphony Northwoods,2020-06-05,87,13,0.14942528735632185,1,1,3.0,2.0,0.0,7 days 00:00:00.000000000
Boone,Symphony Northwoods,2020-06-12,87,13,0.14942528735632185,1,1,0.0,0.0,0.0,7 days 00:00:00.000000000
Boone,Symphony Northwoods,2020-06-19,87,16,0.1839080459770115,1,1,0.0,3.0,0.0,7 days 00:00:00.000000000
Boone,Symphony Northwoods,2020-06-26,87,14,0.16091954022988506,1,1,0.0,-2.0,0.0,7 days 00:00:00.000000000
Boone,Symphony Northwoods,2020-07-03,87,14,0.16091954022988506,1,1,0.0,0.0,0.0,7 days 00:00:00.000000000
Boone,Symphony Northwoods,2020-07-10,87,14,0.16091954022988506,1,1,0.0,0.0,0.0,7 days 00:00:00.000000000
Boone,Symphony Northwoods,2020-07-17,87,14,0.16091954022988506,1,1,0.0,0.0,0.0,7 days 00:00:00.000000000
Boone,Symphony Northwoods,2020-07-24,87,15,0.1724137931034483,1,1,0.0,1.0,0.0,7 days 00:00:00.000000000
Boone,Symphony Northwoods,2020-07-31,89,16,0.1797752808988764,1,1,2.0,1.0,0.0,7 days 00:00:00.000000000
Boone,Symphony Northwoods,2020-08-07,89,16,0.1797752808988764,1,1,0.0,0.0,0.0,7 days 00:00:00.000000000
Boone,Symphony Northwoods,2020-08-14,89,16,0.1797752808988764,1,1,0.0,0.0,0.0,7 days 00:00:00.000000000
Boone,Symphony Northwoods,2020-08-21,89,16,0.1797752808988764,1,1,0.0,0.0,0.0,7 days 00:00:00.000000000
Boone,Symphony Northwoods,2020-08-28,89,16,0.1797752808988764,1,1,0.0,0.0,0.0,7 days 00:00:00.000000000
Boone,Symphony Northwoods,2020-09-04,89,16,0.1797752808988764,1,1,0.0,0.0,0.0,7 days 00:00:00.000000000
Boone,Symphony Northwoods,2020-09-11,89,16,0.1797752808988764,1,1,0.0,0.0,0.0,7 days 00:00:00.000000000
Boone,Symphony Northwoods,2020-09-18,89,16,0.1797752808988764,1,1,0.0,0.0,0.0,7 days 00:00:00.000000000
Boone,Symphony Northwoods,2020-09-25,89,16,0.1797752808988764,1,1,0.0,0.0,0.0,7 days 00:00:00.000000000
Boone,Symphony Northwoods,2020-10-02,89,16,0.1797752808988764,1,1,0.0,0.0,0.0,7 days 00:00:00.000000000
Boone,Symphony Northwoods,2020-10-09,89,16,0.1797752808988764,1,1,0.0,0.0,0.0,7 days 00:00:00.000000000
Boone,Symphony Northwoods,2020-10-16,89,16,0.1797752808988764,1,1,0.0,0.0,0.0,7 days 00:00:00.000000000
Boone,Symphony Northwoods,2020-10-23,89,16,0.1797752808988764,1,1,0.0,0.0,0.0,7 days 00:00:00.000000000
Boone,Symphony Northwoods,2020-10-30,89,16,0.1797752808988764,1,1,0.0,0.0,0.0,7 days 00:00:00.000000000
Boone,Symphony Northwoods,2020-11-06,89,16,0.1797752808988764,1,1,0.0,0.0,0.0,7 days 00:00:00.000000000
Brown,Heritage Health,2020-10-09,3,0,0.0,1,1,,,,
Brown,Heritage Health,2020-10-16,4,0,0.0,1,1,1.0,0.0,0.0,7 days 00:00:00.000000000
Brown,Heritage Health,2020-10-23,6,0,0.0,1,1,2.0,0.0,0.0,7 days 00:00:00.000000000
Brown,Heritage Health,2020-10-30,6,0,0.0,1,1,0.0,0.0,0.0,7 days 00:00:00.000000000
Brown,Heritage Health,2020-11-06,12,0,0.0,1,1,6.0,0.0,0.0,7 days 00:00:00.000000000
Bureau,Aperion Care- Princeton,2020-09-04,15,0,0.0,1,1,,,,
Bureau,Aperion Care- Princeton,2020-09-11,15,0,0.0,1,1,0.0,0.0,0.0,7 days 00:00:00.000000000
Bureau,Aperion Care- Princeton,2020-09-18,15,1,0.06666666666666668,1,1,0.0,1.0,0.0,7 days 00:00:00.000000000
Bureau,Aperion Care- Princeton,2020-09-25,15,1,0.06666666666666668,1,1,0.0,0.0,0.0,7 days 00:00:00.000000000
Bureau,Aperion Care- Princeton,2020-10-02,15,1,0.06666666666666668,1,1,0.0,0.0,0.0,7 days 00:00:00.000000000
Bureau,Aperion Care- Princeton,2020-10-09,15,1,0.06666666666666668,1,1,0.0,0.0,0.0,7 days 00:00:00.000000000
Bureau,Aperion Care- Princeton,2020-10-16,15,1,0.06666666666666668,1,1,0.0,0.0,0.0,7 days 00:00:00.000000000
Bureau,Aperion Care- Princeton,2020-10-23,15,1,0.06666666666666668,1,1,0.0,0.0,0.0,7 days 00:00:00.000000000
Bureau,Aperion Care- Princeton,2020-10-30,15,1,0.06666666666666668,1,1,0.0,0.0,0.0,7 days 00:00:00.000000000
Bureau,Aperion Care- Princeton,2020-11-06,15,1,0.06666666666666668,1,1,0.0,0.0,0.0,7 days 00:00:00.000000000
Bureau,Heritage Health,2020-11-06,2,0,0.0,1,1,,,,
Bureau,St. Margarets Living Center,2020-07-31,2,0,0.0,1,1,,,,
Bureau,St. Margarets Living Center,2020-08-07,3,0,0.0,1,1,1.0,0.0,0.0,7 days 00:00:00.000000000
Bureau,St. Margarets Living Center,2020-08-14,3,0,0.0,1,1,0.0,0.0,0.0,7 days 00:00:00.000000000
Bureau,St. Margarets Living Center,2020-08-21,3,0,0.0,1,1,0.0,0.0,0.0,7 days 00:00:00.000000000
Bureau,St. Margarets Living Center,2020-08-28,3,0,0.0,1,1,0.0,0.0,0.0,7 days 00:00:00.000000000
Bureau,St. Margarets Living Center,2020-09-04,3,0,0.0,1,1,0.0,0.0,0.0,7 days 00:00:00.000000000
Bureau,St. Margarets Living Center,2020-09-11,3,0,0.0,1,1,0.0,0.0,0.0,7 days 00:00:00.000000000
Bureau,St. Margarets Living Center,2020-09-18,3,0,0.0,1,1,0.0,0.0,0.0,7 days 00:00:00.000000000
Bureau,St. Margarets Living Center,2020-09-25,3,0,0.0,1,1,0.0,0.0,0.0,7 days 00:00:00.000000000
Bureau,St. Margarets Living Center,2020-10-02,3,0,0.0,1,1,0.0,0.0,0.0,7 days 00:00:00.000000000
Bureau,St. Margarets Living Center,2020-10-09,3,0,0.0,1,1,0.0,0.0,0.0,7 days 00:00:00.000000000
Bureau,St. Margarets Living Center,2020-10-16,4,0,0.0,1,1,1.0,0.0,0.0,7 days 00:00:00.000000000
Bureau,St. Margarets Living Center,2020-10-23,4,0,0.0,1,1,0.0,0.0,0.0,7 days 00:00:00.000000000
Bureau,St. Margarets Living Center,2020-10-30,3,0,0.0,1,1,-1.0,0.0,0.0,7 days 00:00:00.000000000
Bureau,St. Margarets Living Center,2020-11-06,3,0,0.0,1,1,0.0,0.0,0.0,7 days 00:00:00.000000000
Carroll,Allure of Mount Carroll,2020-10-02,4,1,0.25,1,1,,,,
Carroll,Allure of Mount Carroll,2020-10-09,6,1,0.16666666666666666,1,1,2.0,0.0,0.0,7 days 00:00:00.000000000
Carroll,Allure of Mount Carroll,2020-10-16,29,2,0.06896551724137931,1,1,23.0,1.0,0.0,7 days 00:00:00.000000000
Carroll,Allure of Mount Carroll,2020-10-23,34,2,0.05882352941176471,1,1,5.0,0.0,0.0,7 days 00:00:00.000000000
Carroll,Allure of Mount Carroll,2020-10-30,37,7,0.1891891891891892,1,1,3.0,5.0,0.0,7 days 00:00:00.000000000
Carroll,Allure of Mount Carroll,2020-11-06,40,7,0.175,1,1,3.0,0.0,0.0,7 days 00:00:00.000000000
Carroll,Big Meadows Nursing Home,2020-07-24,3,0,0.0,1,1,,,,
Carroll,Big Meadows Nursing Home,2020-07-31,7,1,0.14285714285714285,1,1,4.0,1.0,0.0,7 days 00:00:00.000000000
Carroll,Big Meadows Nursing Home,2020-08-07,18,4,0.2222222222222222,1,1,11.0,3.0,0.0,7 days 00:00:00.000000000
Carroll,Big Meadows Nursing Home,2020-08-14,20,4,0.2,1,1,2.0,0.0,0.0,7 days 00:00:00.000000000
Carroll,Big Meadows Nursing Home,2020-08-21,22,2,0.09090909090909093,1,1,2.0,-2.0,0.0,7 days 00:00:00.000000000
Carroll,Big Meadows Nursing Home,2020-08-28,24,2,0.08333333333333333,1,1,2.0,0.0,0.0,7 days 00:00:00.000000000
Carroll,Big Meadows Nursing Home,2020-09-04,25,2,0.08,1,1,1.0,0.0,0.0,7 days 00:00:00.000000000
Carroll,Big Meadows Nursing Home,2020-09-11,26,2,0.07692307692307693,1,1,1.0,0.0,0.0,7 days 00:00:00.000000000
Carroll,Big Meadows Nursing Home,2020-09-18,27,2,0.07407407407407407,1,1,1.0,0.0,0.0,7 days 00:00:00.000000000
Carroll,Big Meadows Nursing Home,2020-09-25,26,2,0.07692307692307693,1,1,-1.0,0.0,0.0,7 days 00:00:00.000000000
Carroll,Big Meadows Nursing Home,2020-10-02,27,2,0.07407407407407407,1,1,1.0,0.0,0.0,7 days 00:00:00.000000000
Carroll,Big Meadows Nursing Home,2020-10-09,27,2,0.07407407407407407,1,1,0.0,0.0,0.0,7 days 00:00:00.000000000
Carroll,Big Meadows Nursing Home,2020-10-16,53,2,0.03773584905660377,1,1,26.0,0.0,0.0,7 days 00:00:00.000000000
Carroll,Big Meadows Nursing Home,2020-10-23,53,2,0.03773584905660377,1,1,0.0,0.0,0.0,7 days 00:00:00.000000000
Carroll,Big Meadows Nursing Home,2020-10-30,53,2,0.03773584905660377,1,1,0.0,0.0,0.0,7 days 00:00:00.000000000
Carroll,Big Meadows Nursing Home,2020-11-06,78,2,0.02564102564102564,1,1,25.0,0.0,0.0,7 days 00:00:00.000000000
Cass,Heritage Health,2020-08-07,2,0,0.0,1,1,,,,
Cass,Heritage Health,2020-08-14,2,0,0.0,1,1,0.0,0.0,0.0,7 days 00:00:00.000000000
Cass,Heritage Health,2020-08-21,5,0,0.0,1,1,3.0,0.0,0.0,7 days 00:00:00.000000000
Cass,Heritage Health,2020-08-28,5,0,0.0,1,1,0.0,0.0,0.0,7 days 00:00:00.000000000
Cass,Heritage Health,2020-09-04,6,0,0.0,1,1,1.0,0.0,0.0,7 days 00:00:00.000000000
